steer_gain,throttle_base,throttle_gain,brake_dist,throttle_min,mean_reward,std_reward,mean_checkpoints,collision_rate,mean_speed
1.6,0.2,0.4,0.4,0.1,-21.049707412719727,0.000773021369241178,2.0,1.0,43.103111267089844
1.6,0.2,0.4,0.5,0.0,-22.191503524780273,0.00017588608898222446,2.0,1.0,37.949607849121094
1.6,0.2,0.4,0.5,0.05,-22.191503524780273,0.00017588608898222446,2.0,1.0,37.949607849121094
1.6,0.2,0.4,0.5,0.1,-22.09878158569336,0.0003047534846700728,2.0,1.0,38.34581756591797
1.6,0.2,0.6,0.3,0.0,-19.067829132080078,0.0007943432428874075,2.0,1.0,56.7269287109375
1.6,0.2,0.6,0.3,0.05,-19.067829132080078,0.0007943432428874075,2.0,1.0,56.7269287109375
1.6,0.2,0.6,0.3,0.1,-19.067829132080078,0.0007943432428874075,2.0,1.0,56.7269287109375
1.6,0.2,0.6,0.4,0.0,-19.53302001953125,0.0005288978572934866,2.0,1.0,52.97099685668945
1.6,0.2,0.6,0.4,0.05,-19.53302001953125,0.0005288978572934866,2.0,1.0,52.97099685668945
1.6,0.2,0.6,0.4,0.1,-19.533048629760742,0.0005288978572934866,2.0,1.0,52.97126007080078
1.6,0.2,0.6,0.5,0.0,-20.267044067382812,1.0956883670587558e-05,2.0,1.0,47.649627685546875
1.6,0.2,0.6,0.5,0.05,-20.267044067382812,1.0956883670587558e-05,2.0,1.0,47.649627685546875
1.6,0.2,0.6,0.5,0.1,-20.273441314697266,0.0001033459193422459,2.0,1.0,47.7105827331543
1.6,0.2,0.8,0.3,0.0,-18.275699615478516,0.002429753541946411,2.0,1.0,66.10649871826172
1.6,0.2,0.8,0.3,0.05,-18.275699615478516,0.002429753541946411,2.0,1.0,66.10649871826172
1.6,0.2,0.8,0.3,0.1,-18.275699615478516,0.002429753541946411,2.0,1.0,66.10649871826172
1.6,0.2,0.8,0.4,0.0,-18.504802703857422,0.00048752891598269343,2.0,1.0,62.50334930419922
1.6,0.2,0.8,0.4,0.05,-18.504802703857422,0.00048752891598269343,2.0,1.0,62.50334930419922
1.6,0.2,0.8,0.4,0.1,-18.504802703857422,0.00048752891598269343,2.0,1.0,62.50334930419922
1.6,0.2,0.8,0.5,0.0,-19.047222137451172,0.00010393912816653028,2.0,1.0,57.02637481689453
1.6,0.2,0.8,0.5,0.05,-19.047222137451172,0.00010393912816653028,2.0,1.0,57.02637481689453
1.6,0.2,0.8,0.5,0.1,-19.048242568969727,0.00011711493425536901,2.0,1.0,57.03759765625
1.6,0.3,0.4,0.3,0.0,-18.864131927490234,0.0,2.0,1.0,58.10424041748047
1.6,0.3,0.4,0.3,0.05,-18.864131927490234,0.0,2.0,1.0,58.10424041748047
1.6,0.3,0.4,0.3,0.1,-18.864131927490234,0.0,2.0,1.0,58.10424041748047
1.6,0.3,0.4,0.4,0.0,-19.360328674316406,0.0011182028101757169,2.0,1.0,54.5060920715332
1.6,0.3,0.4,0.4,0.05,-19.360328674316406,0.0011182028101757169,2.0,1.0,54.5060920715332
1.6,0.3,0.4,0.4,0.1,-19.360328674316406,0.0011182028101757169,2.0,1.0,54.5060920715332
1.6,0.3,0.4,0.5,0.0,-19.989395141601562,0.00013683016004506499,2.0,1.0,49.42744827270508
1.6,0.3,0.4,0.5,0.05,-19.989395141601562,0.00013683016004506499,2.0,1.0,49.42744827270508
1.6,0.3,0.4,0.5,0.1,-19.989444732666016,0.00013742178271058947,2.0,1.0,49.427886962890625
1.6,0.3,0.6,0.3,0.0,-18.194955825805664,0.003709317184984684,2.0,1.0,67.26545715332031
1.6,0.3,0.6,0.3,0.05,-18.194955825805664,0.003709317184984684,2.0,1.0,67.26545715332031
1.6,0.3,0.6,0.3,0.1,-18.194955825805664,0.003709317184984684,2.0,1.0,67.26545715332031
1.6,0.3,0.6,0.4,0.0,-18.435548782348633,0.0014625039184466004,2.0,1.0,63.7117805480957
1.6,0.3,0.6,0.4,0.05,-18.435548782348633,0.0014625039184466004,2.0,1.0,63.7117805480957
1.6,0.3,0.6,0.4,0.1,-18.435548782348633,0.0014625039184466004,2.0,1.0,63.7117805480957
1.6,0.3,0.6,0.5,0.0,-18.850303649902344,0.0,2.0,1.0,58.48651123046875
1.6,0.3,0.6,0.5,0.05,-18.850303649902344,0.0,2.0,1.0,58.48651123046875
1.6,0.3,0.6,0.5,0.1,-18.850303649902344,0.0,2.0,1.0,58.48651123046875
1.6,0.3,0.8,0.3,0.0,-17.53680992126465,0.0023343204520642757,2.0,1.0,76.09584045410156
1.6,0.3,0.8,0.3,0.05,-17.53680992126465,0.0023343204520642757,2.0,1.0,76.09584045410156
1.6,0.3,0.8,0.3,0.1,-17.53680992126465,0.0023343204520642757,2.0,1.0,76.09584045410156
1.6,0.3,0.8,0.4,0.0,-17.66189956665039,1.121936111303512e-05,2.0,1.0,72.6488265991211
1.6,0.3,0.8,0.4,0.05,-17.66189956665039,1.121936111303512e-05,2.0,1.0,72.6488265991211
1.6,0.3,0.8,0.4,0.1,-17.66189956665039,1.121936111303512e-05,2.0,1.0,72.6488265991211
1.6,0.3,0.8,0.5,0.0,-18.147626876831055,0.0006664102547802031,2.0,1.0,67.12797546386719
1.6,0.3,0.8,0.5,0.05,-18.147626876831055,0.0006664102547802031,2.0,1.0,67.12797546386719
1.6,0.3,0.8,0.5,0.1,-18.147626876831055,0.0006664102547802031,2.0,1.0,67.12797546386719
2.0,0.1,0.4,0.3,0.0,-24.015605926513672,0.0003147379611618817,1.0,1.0,33.175148010253906
2.0,0.1,0.4,0.3,0.05,-24.015605926513672,0.0003147379611618817,1.0,1.0,33.175148010253906
2.0,0.1,0.4,0.3,0.1,-23.80070686340332,0.0,1.0,1.0,33.629947662353516
