steer_gain,throttle_base,throttle_gain,brake_dist,throttle_min,mean_reward,std_reward,mean_checkpoints,collision_rate,mean_speed
1.6,0.2,0.6,0.4,0.05,-8.813019752502441,0.0005286025116220117,2.0,1.0,52.97099685668945
1.6,0.2,0.6,0.4,0.1,-8.813048362731934,0.0005289824330247939,2.0,1.0,52.97126007080078
1.6,0.2,0.6,0.5,0.0,-8.907045364379883,1.0403358828625642e-05,2.0,1.0,47.649627685546875
1.6,0.2,0.6,0.5,0.05,-8.907045364379883,1.0403358828625642e-05,2.0,1.0,47.649627685546875
1.6,0.2,0.6,0.5,0.1,-8.91344165802002,0.00010384107736172155,2.0,1.0,47.7105827331543
1.6,0.2,0.8,0.3,0.0,-8.675699234008789,0.002429440850391984,2.0,1.0,66.10649871826172
1.6,0.2,0.8,0.3,0.05,-8.675699234008789,0.002429440850391984,2.0,1.0,66.10649871826172
1.6,0.2,0.8,0.3,0.1,-8.675699234008789,0.002429440850391984,2.0,1.0,66.10649871826172
1.6,0.2,0.8,0.4,0.0,-8.664804458618164,0.00048723071813583374,2.0,1.0,62.50334930419922
1.6,0.2,0.8,0.4,0.05,-8.664804458618164,0.00048723071813583374,2.0,1.0,62.50334930419922
1.6,0.2,0.8,0.4,0.1,-8.664804458618164,0.00048723071813583374,2.0,1.0,62.50334930419922
1.6,0.2,0.8,0.5,0.0,-8.72722053527832,0.00010384107736172155,2.0,1.0,57.02637481689453
1.6,0.2,0.8,0.5,0.05,-8.72722053527832,0.00010384107736172155,2.0,1.0,57.02637481689453
1.6,0.2,0.8,0.5,0.1,-8.728240966796875,0.00011702170741045848,2.0,1.0,57.03759765625
1.6,0.3,0.4,0.3,0.0,-8.704131126403809,0.0,2.0,1.0,58.10424041748047
1.6,0.3,0.4,0.3,0.05,-8.704131126403809,0.0,2.0,1.0,58.10424041748047
1.6,0.3,0.4,0.3,0.1,-8.704131126403809,0.0,2.0,1.0,58.10424041748047
1.6,0.3,0.4,0.4,0.0,-8.800329208374023,0.0011183408787474036,2.0,1.0,54.5060920715332
1.6,0.3,0.4,0.4,0.05,-8.800329208374023,0.0011183408787474036,2.0,1.0,54.5060920715332
1.6,0.3,0.4,0.4,0.1,-8.800329208374023,0.0011183408787474036,2.0,1.0,54.5060920715332
1.6,0.3,0.4,0.5,0.0,-8.86939525604248,0.00013678762479685247,2.0,1.0,49.42744827270508
1.6,0.3,0.4,0.5,0.05,-8.86939525604248,0.00013678762479685247,2.0,1.0,49.42744827270508
1.6,0.3,0.4,0.5,0.1,-8.869443893432617,0.0001374654530081898,2.0,1.0,49.427886962890625
1.6,0.3,0.6,0.3,0.0,-8.674955368041992,0.0037093947175890207,2.0,1.0,67.26545715332031
1.6,0.3,0.6,0.3,0.05,-8.674955368041992,0.0037093947175890207,2.0,1.0,67.26545715332031
1.6,0.3,0.6,0.3,0.1,-8.674955368041992,0.0037093947175890207,2.0,1.0,67.26545715332031
1.6,0.3,0.6,0.4,0.0,-8.675546646118164,0.0014623485039919615,2.0,1.0,63.7117805480957
1.6,0.3,0.6,0.4,0.05,-8.675546646118164,0.0014623485039919615,2.0,1.0,63.7117805480957
1.6,0.3,0.6,0.4,0.1,-8.675546646118164,0.0014623485039919615,2.0,1.0,63.7117805480957
1.6,0.3,0.6,0.5,0.0,-8.690303802490234,0.0,2.0,1.0,58.48651123046875
1.6,0.3,0.6,0.5,0.05,-8.690303802490234,0.0,2.0,1.0,58.48651123046875
1.6,0.3,0.6,0.5,0.1,-8.690303802490234,0.0,2.0,1.0,58.48651123046875
1.6,0.3,0.8,0.3,0.0,-8.576810836791992,0.002334704389795661,2.0,1.0,76.09584045410156
1.6,0.3,0.8,0.3,0.05,-8.576810836791992,0.002334704389795661,2.0,1.0,76.09584045410156
1.6,0.3,0.8,0.3,0.1,-8.576810836791992,0.002334704389795661,2.0,1.0,76.09584045410156
1.6,0.3,0.8,0.4,0.0,-8.541897773742676,1.0948579983960371e-05,2.0,1.0,72.6488265991211
1.6,0.3,0.8,0.4,0.05,-8.541897773742676,1.0948579983960371e-05,2.0,1.0,72.6488265991211
1.6,0.3,0.8,0.4,0.1,-8.541897773742676,1.0948579983960371e-05,2.0,1.0,72.6488265991211
1.6,0.3,0.8,0.5,0.0,-8.6276273727417,0.0006665797554887831,2.0,1.0,67.12797546386719
1.6,0.3,0.8,0.5,0.05,-8.6276273727417,0.0006665797554887831,2.0,1.0,67.12797546386719
1.6,0.3,0.8,0.5,0.1,-8.6276273727417,0.0006665797554887831,2.0,1.0,67.12797546386719
2.0,0.1,0.4,0.3,0.0,-12.33560848236084,0.0003145491937175393,1.0,1.0,33.175148010253906
2.0,0.1,0.4,0.3,0.05,-12.33560848236084,0.0003145491937175393,1.0,1.0,33.175148010253906
2.0,0.1,0.4,0.3,0.1,-12.280706405639648,0.0,1.0,1.0,33.629947662353516
2.0,0.1,0.4,0.4,0.0,-12.601593017578125,7.593786722281948e-05,1.0,1.0,28.925668716430664
2.0,0.1,0.4,0.4,0.05,-12.602134704589844,8.653773693367839e-05,1.0,1.0,28.929052352905273
2.0,0.1,0.4,0.4,0.1,-12.448413848876953,0.0,1.0,1.0,30.759780883789062
2.0,0.1,0.4,0.5,0.0,-12.98408031463623,0.0,1.0,1.0,24.27093505859375
2.0,0.1,0.4,0.5,0.05,-12.944923400878906,0.0,1.0,1.0,24.582271575927734
2.0,0.1,0.4,0.5,0.1,-12.626701354980469,6.110961840022355e-05,1.0,1.0,27.978429794311523
2.0,0.1,0.6,0.3,0.0,-8.88530445098877,6.365374429151416e-05,2.0,1.0,44.061641693115234
2.0,0.1,0.6,0.3,0.05,-8.88530445098877,6.365374429151416e-05,2.0,1.0,44.061641693115234
2.0,0.1,0.6,0.3,0.1,-8.88863468170166,0.0001422503701178357,2.0,1.0,44.09166717529297
