steer_gain,throttle_base,throttle_gain,brake_dist,throttle_min,mean_reward,std_reward,mean_checkpoints,collision_rate,mean_speed
1.2,0.3,0.6,0.5,0.1,-5.622624397277832,1.719260808386025e-06,3.0,1.0,60.27814865112305
1.2,0.3,0.8,0.3,0.0,-4.9738287925720215,0.0,3.0,1.0,83.90960693359375
1.2,0.3,0.8,0.3,0.05,-4.9738287925720215,0.0,3.0,1.0,83.90960693359375
1.2,0.3,0.8,0.3,0.1,-4.9738287925720215,0.0,3.0,1.0,83.90960693359375
1.2,0.3,0.8,0.4,0.0,-5.12163782119751,5.618671639240347e-05,3.0,1.0,78.42681884765625
1.2,0.3,0.8,0.4,0.05,-5.12163782119751,5.618671639240347e-05,3.0,1.0,78.42681884765625
1.2,0.3,0.8,0.4,0.1,-5.12163782119751,5.618671639240347e-05,3.0,1.0,78.42681884765625
1.2,0.3,0.8,0.5,0.0,-5.2641401290893555,0.0,3.0,1.0,70.85066986083984
1.2,0.3,0.8,0.5,0.05,-5.2641401290893555,0.0,3.0,1.0,70.85066986083984
1.2,0.3,0.8,0.5,0.1,-5.265170097351074,0.0,3.0,1.0,70.8584213256836
1.6,0.1,0.4,0.3,0.0,-7.294954776763916,1.6022011550376192e-05,3.0,1.0,33.81669616699219
1.6,0.1,0.4,0.3,0.05,-7.294954776763916,1.6022011550376192e-05,3.0,1.0,33.81669616699219
1.6,0.1,0.4,0.3,0.1,-7.130799293518066,0.0,3.0,1.0,35.2111930847168
1.6,0.1,0.4,0.4,0.0,-8.063820838928223,2.2967519726080354e-06,3.0,1.0,28.249801635742188
1.6,0.1,0.4,0.4,0.05,-8.021702766418457,0.0,3.0,1.0,28.48171615600586
1.6,0.1,0.4,0.4,0.1,-7.51674747467041,9.670276631368324e-05,3.0,1.0,32.04772186279297
1.6,0.1,0.4,0.5,0.0,-9.001577377319336,0.0,3.0,1.0,23.441253662109375
1.6,0.1,0.4,0.5,0.05,-8.781181335449219,0.0,3.0,1.0,24.37484359741211
1.6,0.1,0.4,0.5,0.1,-7.845506191253662,0.0,3.0,1.0,29.395015716552734
1.6,0.1,0.6,0.3,0.0,-6.363687992095947,0.0,3.0,1.0,44.94963836669922
1.6,0.1,0.6,0.3,0.05,-6.363687992095947,0.0,3.0,1.0,44.94963836669922
1.6,0.1,0.6,0.3,0.1,-6.33280086517334,4.520506990957074e-05,3.0,1.0,45.59490203857422
1.6,0.1,0.6,0.4,0.0,-6.916876792907715,0.0,3.0,1.0,37.903968811035156
1.6,0.1,0.6,0.4,0.05,-6.919867515563965,1.2780659744748846e-05,3.0,1.0,37.91632080078125
1.6,0.1,0.6,0.4,0.1,-6.6608452796936035,1.1253760931140278e-05,3.0,1.0,40.87531661987305
1.6,0.1,0.6,0.5,0.0,-7.682272911071777,0.0,3.0,1.0,31.0637149810791
1.6,0.1,0.6,0.5,0.05,-7.602526664733887,4.76837158203125e-07,3.0,1.0,31.642715454101562
1.6,0.1,0.6,0.5,0.1,-7.03009557723999,3.68129403796047e-05,3.0,1.0,36.61173629760742
1.6,0.1,0.8,0.3,0.0,-5.803385257720947,2.643845982674975e-05,3.0,1.0,56.568031311035156
